AC,Account,Manager,Date,CRBM
Absolute Return,KSBF70078002,Dorsal,2014-12-31,-0.00130212
Absolute Return,KSBF70078002,Dorsal,2015-01-31,-0.00247548
Absolute Return,KSBF70078002,Dorsal,2015-02-28,0.00875388
Absolute Return,KSBF70078002,Dorsal,2015-03-31,-0.00139572
Absolute Return,KSBF70078002,Dorsal,2015-04-30,0.00105756
Absolute Return,KSBF70078002,Dorsal,2015-05-31,0.00331536
Absolute Return,KSBF70078002,Dorsal,2015-06-30,-0.00186876
Absolute Return,KSBF70078002,Dorsal,2015-07-31,0.003459
Absolute Return,KSBF70078002,Dorsal,2015-08-31,-0.00804168
Absolute Return,KSBF70078002,Dorsal,2015-09-30,-0.0038456399999999996
Absolute Return,KSBF70078002,Dorsal,2015-10-31,0.01133592
Absolute Return,KSBF70078002,Dorsal,2015-11-30,0.00153264
Absolute Return,KSBF70078002,Dorsal,2015-12-31,-0.0022562399999999996
Absolute Return,KSBF70078002,Dorsal,2016-01-31,-0.009378599999999999
Absolute Return,KSBF70078002,Dorsal,2016-02-29,-0.00122748
Absolute Return,KSBF70078002,Dorsal,2016-03-31,0.00837504
Absolute Return,KSBF70078002,Dorsal,2016-04-30,-0.00226824
Absolute Return,KSBF70078002,Dorsal,2016-05-31,0.00460368
Absolute Return,KSBF70078002,Dorsal,2016-06-30,-0.00246948
Absolute Return,KSBF70078002,Dorsal,2016-07-31,0.00798288
Absolute Return,KSBF70078002,Dorsal,2016-08-31,0.00141168
Absolute Return,KSBF70078002,Dorsal,2016-09-30,0.0023522400000000002
Absolute Return,KSBF70078002,Dorsal,2016-10-31,-0.0027072
Absolute Return,KSBF70078002,Dorsal,2016-11-30,0.00336336
Absolute Return,KSBF70078002,Dorsal,2016-12-31,0.00144456
Absolute Return,KSBF70078002,Dorsal,2017-01-31,0.00521868
Absolute Return,KSBF70078002,Dorsal,2017-02-28,0.0046926
Absolute Return,KSBF70078002,Dorsal,2017-03-31,0.0018827999999999998
Absolute Return,KSBF70078002,Dorsal,2017-04-30,0.00281508
Absolute Return,KSBF70078002,Dorsal,2017-05-31,0.00324588
Absolute Return,KSBF70078002,Dorsal,2017-06-30,-0.0010366800000000001
Absolute Return,KSBF70078002,Dorsal,2017-07-31,0.00410772
Absolute Return,KSBF70078002,Dorsal,2017-08-31,0.00172116
Absolute Return,KSBF70078002,Dorsal,2017-09-30,0.0013264799999999999
Absolute Return,KSBF70078002,Dorsal,2017-10-31,0.0043398
Absolute Return,KSBF70078002,Dorsal,2017-11-30,0.00281448
Absolute Return,KSBF70078002,Dorsal,2017-12-31,0.00059532
Absolute Return,KSBF70078002,Dorsal,2018-01-31,0.00888228
Absolute Return,KSBF70078002,Dorsal,2018-02-28,-0.0020775599999999996
Absolute Return,KSBF70078002,Dorsal,2018-03-31,-0.0033523199999999998
Absolute Return,KSBF70078002,Dorsal,2018-04-30,9.54e-05
Absolute Return,KSBF70078002,Dorsal,2018-05-31,0.006598199999999999
Absolute Return,KSBF70078002,Dorsal,2018-06-30,0.00117276
Absolute Return,KSBF70078002,Dorsal,2018-07-31,0.0026317199999999997
Absolute Return,KSBF70078002,Dorsal,2018-08-31,0.0070248
Absolute Return,KSBF70078002,Dorsal,2018-09-30,-0.000843
Absolute Return,KSBF70078002,Dorsal,2018-10-31,-0.01099476
Absolute Return,KSBF70078002,Dorsal,2018-11-30,0.0005943599999999999
Absolute Return,KSBF70078002,Dorsal,2018-12-31,-0.011261759999999999
Absolute Return,KSBF70078002,Dorsal,2019-01-31,0.01174308
Absolute Return,KSBF70078002,Dorsal,2019-02-28,0.00431724
Absolute Return,KSBF70078002,Dorsal,2019-03-31,0.0032409599999999998
Absolute Return,KSBF70078002,Dorsal,2019-04-30,0.00573
Absolute Return,KSBF70078002,Dorsal,2019-05-31,-0.009341279999999999
Absolute Return,KSBF70078002,Dorsal,2019-06-30,0.00901236
Absolute Return,KSBF70078002,Dorsal,2019-07-31,0.00258636
Absolute Return,KSBF70078002,Dorsal,2019-08-31,-0.00294948
Absolute Return,KSBF70078002,Dorsal,2019-09-30,0.00064848
Absolute Return,KSBF70078002,Dorsal,2019-10-31,0.0044538
Absolute Return,KSBF70078002,Dorsal,2019-11-30,0.00557988
Absolute Return,KSBF70078002,Dorsal,2019-12-31,0.0043728
Absolute Return,KSBF70078002,Dorsal,2020-01-31,0.00243408
Absolute Return,KSBF70078002,Dorsal,2020-02-29,-0.0074595600000000005
Absolute Return,KSBF70078002,Dorsal,2020-03-31,-0.0120312
Absolute Return,KSBF70078002,Dorsal,2020-04-30,0.018585599999999997
Absolute Return,KSBF70078002,Dorsal,2020-05-31,0.0082746
Absolute Return,KSBF70078002,Dorsal,2020-06-30,0.00728628
Absolute Return,KSBF70078002,Dorsal,2020-07-31,0.00822492
Absolute Return,KSBF70078002,Dorsal,2020-08-31,0.011639279999999998
Absolute Return,KSBF70078002,Dorsal,2020-09-30,-0.00612696
Absolute Return,KSBF70078002,Dorsal,2020-10-31,-0.0027091199999999998
Absolute Return,KSBF70078002,Dorsal,2020-11-30,0.014293559999999999
Absolute Return,KSBF70078002,Dorsal,2020-12-31,0.00689748
Absolute Return,KSBF70078002,Dorsal,2021-01-31,0.00173076
Absolute Return,KSBF70094002,Alua,1995-01-31,-0.013240199999999999
Absolute Return,KSBF70094002,Alua,1995-02-28,0.006198599999999999
Absolute Return,KSBF70094002,Alua,1995-03-31,0.0280836
Absolute Return,KSBF70094002,Alua,1995-04-30,0.0214704
Absolute Return,KSBF70094002,Alua,1995-05-31,0.0080616
Absolute Return,KSBF70094002,Alua,1995-06-30,0.000354
Absolute Return,KSBF70094002,Alua,1995-07-31,0.028636799999999997
Absolute Return,KSBF70094002,Alua,1995-08-31,-0.0131952
Absolute Return,KSBF70094002,Alua,1995-09-30,0.016813199999999997
Absolute Return,KSBF70094002,Alua,1995-10-31,-0.010518600000000001
Absolute Return,KSBF70094002,Alua,1995-11-30,0.0188388
Absolute Return,KSBF70094002,Alua,1995-12-31,0.017833199999999997
Absolute Return,KSBF70094002,Alua,1996-01-31,0.0128028
Absolute Return,KSBF70094002,Alua,1996-02-29,0.00228
Absolute Return,KSBF70094002,Alua,1996-03-31,0.009700799999999999
Absolute Return,KSBF70094002,Alua,1996-04-30,0.014551199999999999
Absolute Return,KSBF70094002,Alua,1996-05-31,0.0012966
Absolute Return,KSBF70094002,Alua,1996-06-30,0.0034763999999999997
Absolute Return,KSBF70094002,Alua,1996-07-31,-0.022641599999999998
Absolute Return,KSBF70094002,Alua,1996-08-31,0.0073824
Absolute Return,KSBF70094002,Alua,1996-09-30,0.022368
Absolute Return,KSBF70094002,Alua,1996-10-31,0.0019746
Absolute Return,KSBF70094002,Alua,1996-11-30,0.0319236
Absolute Return,KSBF70094002,Alua,1996-12-31,-0.008898
Absolute Return,KSBF70094002,Alua,1997-01-31,0.0095952
Absolute Return,KSBF70094002,Alua,1997-02-28,0.007991999999999999
Absolute Return,KSBF70094002,Alua,1997-03-31,-0.0117036
Absolute Return,KSBF70094002,Alua,1997-04-30,0.019149
Absolute Return,KSBF70094002,Alua,1997-05-31,0.0363996
Absolute Return,KSBF70094002,Alua,1997-06-30,0.0309324
Absolute Return,KSBF70094002,Alua,1997-07-31,0.0269544
Absolute Return,KSBF70094002,Alua,1997-08-31,-0.0421872
Absolute Return,KSBF70094002,Alua,1997-09-30,0.0321042
Absolute Return,KSBF70094002,Alua,1997-10-31,-0.0361404
Absolute Return,KSBF70094002,Alua,1997-11-30,0.009075
Absolute Return,KSBF70094002,Alua,1997-12-31,0.0076901999999999995
Absolute Return,KSBF70094002,Alua,1998-01-31,0.012714600000000001
Absolute Return,KSBF70094002,Alua,1998-02-28,0.0409158
Absolute Return,KSBF70094002,Alua,1998-03-31,0.026038199999999997
Absolute Return,KSBF70094002,Alua,1998-04-30,0.005634
Absolute Return,KSBF70094002,Alua,1998-05-31,-0.0110256
Absolute Return,KSBF70094002,Alua,1998-06-30,0.0111954
Absolute Return,KSBF70094002,Alua,1998-07-31,-0.0001248
Absolute Return,KSBF70094002,Alua,1998-08-31,-0.0841272
Absolute Return,KSBF70094002,Alua,1998-09-30,0.0119922
Absolute Return,KSBF70094002,Alua,1998-10-31,0.054358199999999995
Absolute Return,KSBF70094002,Alua,1998-11-30,0.0363762
Absolute Return,KSBF70094002,Alua,1998-12-31,0.027606600000000002
Absolute Return,KSBF70094002,Alua,1999-01-31,0.0118794
Absolute Return,KSBF70094002,Alua,1999-02-28,-0.015213599999999999
Absolute Return,KSBF70094002,Alua,1999-03-31,0.027587999999999998
Absolute Return,KSBF70094002,Alua,1999-04-30,0.025926599999999998
Absolute Return,KSBF70094002,Alua,1999-05-31,-0.0202638
Absolute Return,KSBF70094002,Alua,1999-06-30,0.030196199999999996
Absolute Return,KSBF70094002,Alua,1999-07-31,-0.0027005999999999996
Absolute Return,KSBF70094002,Alua,1999-08-31,-0.0005544
Absolute Return,KSBF70094002,Alua,1999-09-30,-0.0063828
Absolute Return,KSBF70094002,Alua,1999-10-31,0.030067199999999995
Absolute Return,KSBF70094002,Alua,1999-11-30,0.0185694
Absolute Return,KSBF70094002,Alua,1999-12-31,0.0498444
Absolute Return,KSBF70094002,Alua,2000-01-31,-0.0327162
Absolute Return,KSBF70094002,Alua,2000-02-29,0.0019914
Absolute Return,KSBF70094002,Alua,2000-03-31,0.039830399999999995
Absolute Return,KSBF70094002,Alua,2000-04-30,-0.026805
Absolute Return,KSBF70094002,Alua,2000-05-31,-0.015035999999999999
Absolute Return,KSBF70094002,Alua,2000-06-30,0.020360399999999997
Absolute Return,KSBF70094002,Alua,2000-07-31,-0.0177948
Absolute Return,KSBF70094002,Alua,2000-08-31,0.0188556
Absolute Return,KSBF70094002,Alua,2000-09-30,-0.0329772
Absolute Return,KSBF70094002,Alua,2000-10-31,-0.012001199999999998
Absolute Return,KSBF70094002,Alua,2000-11-30,-0.0372384
Absolute Return,KSBF70094002,Alua,2000-12-31,0.0097974
Absolute Return,KSBF70094002,Alua,2001-01-31,0.015255
Absolute Return,KSBF70094002,Alua,2001-02-28,-0.050380799999999996
Absolute Return,KSBF70094002,Alua,2001-03-31,-0.0403482
Absolute Return,KSBF70094002,Alua,2001-04-30,0.043717799999999994
Absolute Return,KSBF70094002,Alua,2001-05-31,-0.0066318
Absolute Return,KSBF70094002,Alua,2001-06-30,-0.0182514
Absolute Return,KSBF70094002,Alua,2001-07-31,-0.009441
Absolute Return,KSBF70094002,Alua,2001-08-31,-0.027528599999999997
Absolute Return,KSBF70094002,Alua,2001-09-30,-0.054857399999999994
Absolute Return,KSBF70094002,Alua,2001-10-31,0.012804000000000001
Absolute Return,KSBF70094002,Alua,2001-11-30,0.036965399999999995
Absolute Return,KSBF70094002,Alua,2001-12-31,0.0057192
Absolute Return,KSBF70094002,Alua,2002-01-31,-0.016458
Absolute Return,KSBF70094002,Alua,2002-02-28,-0.004428
Absolute Return,KSBF70094002,Alua,2002-03-31,0.02706
Absolute Return,KSBF70094002,Alua,2002-04-30,-0.019021800000000002
Absolute Return,KSBF70094002,Alua,2002-05-31,0.0008028
Absolute Return,KSBF70094002,Alua,2002-06-30,-0.0365922
Absolute Return,KSBF70094002,Alua,2002-07-31,-0.050336399999999996
Absolute Return,KSBF70094002,Alua,2002-08-31,0.0015953999999999999
Absolute Return,KSBF70094002,Alua,2002-09-30,-0.0658014
Absolute Return,KSBF70094002,Alua,2002-10-31,0.044169
Absolute Return,KSBF70094002,Alua,2002-11-30,0.0327714
Absolute Return,KSBF70094002,Alua,2002-12-31,-0.0284514
Absolute Return,KSBF70094002,Alua,2003-01-31,-0.0175548
Absolute Return,KSBF70094002,Alua,2003-02-28,-0.010289999999999999
Absolute Return,KSBF70094002,Alua,2003-03-31,-0.002568
Absolute Return,KSBF70094002,Alua,2003-04-30,0.0535536
Absolute Return,KSBF70094002,Alua,2003-05-31,0.034893
Absolute Return,KSBF70094002,Alua,2003-06-30,0.0115092
Absolute Return,KSBF70094002,Alua,2003-07-31,0.0133134
Absolute Return,KSBF70094002,Alua,2003-08-31,0.0142356
Absolute Return,KSBF70094002,Alua,2003-09-30,0.0038502
Absolute Return,KSBF70094002,Alua,2003-10-31,0.036391799999999995
Absolute Return,KSBF70094002,Alua,2003-11-30,0.0091092
Absolute Return,KSBF70094002,Alua,2003-12-31,0.0381948
Absolute Return,KSBF70094002,Alua,2004-01-31,0.010221000000000001
Absolute Return,KSBF70094002,Alua,2004-02-29,0.0110274
Absolute Return,KSBF70094002,Alua,2004-03-31,-0.0032028
Absolute Return,KSBF70094002,Alua,2004-04-30,-0.0137904
Absolute Return,KSBF70094002,Alua,2004-05-31,0.0050225999999999995
Absolute Return,KSBF70094002,Alua,2004-06-30,0.0121422
Absolute Return,KSBF70094002,Alua,2004-07-31,-0.0190596
Absolute Return,KSBF70094002,Alua,2004-08-31,0.0038963999999999995
Absolute Return,KSBF70094002,Alua,2004-09-30,0.0126906
Absolute Return,KSBF70094002,Alua,2004-10-31,0.014754
Absolute Return,KSBF70094002,Alua,2004-11-30,0.0329418
Absolute Return,KSBF70094002,Alua,2004-12-31,0.0235176
Absolute Return,KSBF70094002,Alua,2005-01-31,-0.0126582
Absolute Return,KSBF70094002,Alua,2005-02-28,0.020994
Absolute Return,KSBF70094002,Alua,2005-03-31,-0.0129468
Absolute Return,KSBF70094002,Alua,2005-04-30,-0.012847800000000001
Absolute Return,KSBF70094002,Alua,2005-05-31,0.011597399999999999
Absolute Return,KSBF70094002,Alua,2005-06-30,0.0063552
Absolute Return,KSBF70094002,Alua,2005-07-31,0.022336799999999997
Absolute Return,KSBF70094002,Alua,2005-08-31,0.004828799999999999
Absolute Return,KSBF70094002,Alua,2005-09-30,0.0182148
Absolute Return,KSBF70094002,Alua,2005-10-31,-0.016059
Absolute Return,KSBF70094002,Alua,2005-11-30,0.0221688
Absolute Return,KSBF70094002,Alua,2005-12-31,0.0150096
Absolute Return,KSBF70094002,Alua,2006-01-31,0.029579999999999995
Absolute Return,KSBF70094002,Alua,2006-02-28,-0.000687
Absolute Return,KSBF70094002,Alua,2006-03-31,0.012933
Absolute Return,KSBF70094002,Alua,2006-04-30,0.020238000000000003
Absolute Return,KSBF70094002,Alua,2006-05-31,-0.023189400000000002
Absolute Return,KSBF70094002,Alua,2006-06-30,-1.44e-05
Absolute Return,KSBF70094002,Alua,2006-07-31,0.004197
Absolute Return,KSBF70094002,Alua,2006-08-31,0.0158406
Absolute Return,KSBF70094002,Alua,2006-09-30,0.007181999999999999
Absolute Return,KSBF70094002,Alua,2006-10-31,0.022616999999999998
Absolute Return,KSBF70094002,Alua,2006-11-30,0.0172194
Absolute Return,KSBF70094002,Alua,2006-12-31,0.013668000000000001
Absolute Return,KSBF70094002,Alua,2007-01-31,0.0060288
Absolute Return,KSBF70094002,Alua,2007-02-28,-0.0029441999999999997
Absolute Return,KSBF70094002,Alua,2007-03-31,0.0122832
Absolute Return,KSBF70094002,Alua,2007-04-30,0.026862599999999997
Absolute Return,KSBF70094002,Alua,2007-05-31,0.0183972
Absolute Return,KSBF70094002,Alua,2007-06-30,-0.0015521999999999999
Absolute Return,KSBF70094002,Alua,2007-07-31,-0.009079199999999999
Absolute Return,KSBF70094002,Alua,2007-08-31,-0.0014148
Absolute Return,KSBF70094002,Alua,2007-09-30,0.0324126
Absolute Return,KSBF70094002,Alua,2007-10-31,0.0235206
Absolute Return,KSBF70094002,Alua,2007-11-30,-0.025974
Absolute Return,KSBF70094002,Alua,2007-12-31,-0.0063342
Absolute Return,KSBF70094002,Alua,2008-01-31,-0.0490824
Absolute Return,KSBF70094002,Alua,2008-02-29,0.0019056
Absolute Return,KSBF70094002,Alua,2008-03-31,-0.008503799999999999
Absolute Return,KSBF70094002,Alua,2008-04-30,0.0338622
Absolute Return,KSBF70094002,Alua,2008-05-31,0.0100392
Absolute Return,KSBF70094002,Alua,2008-06-30,-0.049061999999999995
Absolute Return,KSBF70094002,Alua,2008-07-31,-0.0154176
Absolute Return,KSBF70094002,Alua,2008-08-31,-0.012685799999999999
Absolute Return,KSBF70094002,Alua,2008-09-30,-0.07476419999999999
Absolute Return,KSBF70094002,Alua,2008-10-31,-0.1187592
Absolute Return,KSBF70094002,Alua,2008-11-30,-0.039051
Absolute Return,KSBF70094002,Alua,2008-12-31,0.0221226
Absolute Return,KSBF70094002,Alua,2009-01-31,-0.0511704
Absolute Return,KSBF70094002,Alua,2009-02-28,-0.0584088
Absolute Return,KSBF70094002,Alua,2009-03-31,0.0498156
Absolute Return,KSBF70094002,Alua,2009-04-30,0.07132619999999999
Absolute Return,KSBF70094002,Alua,2009-05-31,0.060423
Absolute Return,KSBF70094002,Alua,2009-06-30,-0.0031157999999999997
Absolute Return,KSBF70094002,Alua,2009-07-31,0.0529788
Absolute Return,KSBF70094002,Alua,2009-08-31,0.0217002
Absolute Return,KSBF70094002,Alua,2009-09-30,0.0276954
Absolute Return,KSBF70094002,Alua,2009-10-31,-0.0091548
Absolute Return,KSBF70094002,Alua,2009-11-30,0.024926399999999998
Absolute Return,KSBF70094002,Alua,2009-12-31,0.012714
Absolute Return,KSBF70094002,Alua,2010-01-31,-0.025866599999999997
Absolute Return,KSBF70094002,Alua,2010-02-28,0.0078288
Absolute Return,KSBF70094002,Alua,2010-03-31,0.038896799999999995
Absolute Return,KSBF70094002,Alua,2010-04-30,0.0012762
Absolute Return,KSBF70094002,Alua,2010-05-31,-0.056436
Absolute Return,KSBF70094002,Alua,2010-06-30,-0.0181806
Absolute Return,KSBF70094002,Alua,2010-07-31,0.048961199999999996
Absolute Return,KSBF70094002,Alua,2010-08-31,-0.020767199999999996
Absolute Return,KSBF70094002,Alua,2010-09-30,0.0576174
Absolute Return,KSBF70094002,Alua,2010-10-31,0.0218892
Absolute Return,KSBF70094002,Alua,2010-11-30,-0.0131376
Absolute Return,KSBF70094002,Alua,2010-12-31,0.0442392
Absolute Return,KSBF70094002,Alua,2011-01-31,0.0094746
Absolute Return,KSBF70094002,Alua,2011-02-28,0.0176592
Absolute Return,KSBF70094002,Alua,2011-03-31,-0.0003402
Absolute Return,KSBF70094002,Alua,2011-04-30,0.024741
Absolute Return,KSBF70094002,Alua,2011-05-31,-0.012477
Absolute Return,KSBF70094002,Alua,2011-06-30,-0.009212399999999999
Absolute Return,KSBF70094002,Alua,2011-07-31,-0.0095904
Absolute Return,KSBF70094002,Alua,2011-08-31,-0.0436068
Absolute Return,KSBF70094002,Alua,2011-09-30,-0.056406599999999994
Absolute Return,KSBF70094002,Alua,2011-10-31,0.0643626
Absolute Return,KSBF70094002,Alua,2011-11-30,-0.017667
Absolute Return,KSBF70094002,Alua,2011-12-31,-0.0009023999999999999
Absolute Return,KSBF70094002,Alua,2012-01-31,0.0349746
Absolute Return,KSBF70094002,Alua,2012-02-29,0.0304428
Absolute Return,KSBF70094002,Alua,2012-03-31,0.0042858
Absolute Return,KSBF70094002,Alua,2012-04-30,-0.0066749999999999995
Absolute Return,KSBF70094002,Alua,2012-05-31,-0.053348999999999994
Absolute Return,KSBF70094002,Alua,2012-06-30,0.029917799999999998
Absolute Return,KSBF70094002,Alua,2012-07-31,0.008383799999999999
Absolute Return,KSBF70094002,Alua,2012-08-31,0.0133386
Absolute Return,KSBF70094002,Alua,2012-09-30,0.0191316
Absolute Return,KSBF70094002,Alua,2012-10-31,-0.0038598
Absolute Return,KSBF70094002,Alua,2012-11-30,0.0079452
Absolute Return,KSBF70094002,Alua,2012-12-31,0.0139758
Absolute Return,KSBF70094002,Alua,2013-01-31,0.027742199999999998
Absolute Return,KSBF70094002,Alua,2013-02-28,0.00013319999999999999
Absolute Return,KSBF70094002,Alua,2013-03-31,0.0113046
Absolute Return,KSBF70094002,Alua,2013-04-30,0.017319599999999997
Absolute Return,KSBF70094002,Alua,2013-05-31,-0.0012276
Absolute Return,KSBF70094002,Alua,2013-06-30,-0.0173118
Absolute Return,KSBF70094002,Alua,2013-07-31,0.0289668
Absolute Return,KSBF70094002,Alua,2013-08-31,-0.0122592
Absolute Return,KSBF70094002,Alua,2013-09-30,0.0312516
Absolute Return,KSBF70094002,Alua,2013-10-31,0.02427
Absolute Return,KSBF70094002,Alua,2013-11-30,0.0087102
Absolute Return,KSBF70094002,Alua,2013-12-31,0.0106614
Absolute Return,KSBF70094002,Alua,2014-01-31,-0.023882399999999998
Absolute Return,KSBF70094002,Alua,2014-02-28,0.029232599999999997
Absolute Return,KSBF70094002,Alua,2014-03-31,0.0030354
Absolute Return,KSBF70094002,Alua,2014-04-30,0.0059292
Absolute Return,KSBF70094002,Alua,2014-05-31,0.013149600000000001
Absolute Return,KSBF70094002,Alua,2014-06-30,0.011524199999999998
Absolute Return,KSBF70094002,Alua,2014-07-31,-0.0070907999999999995
Absolute Return,KSBF70094002,Alua,2014-08-31,0.0135006
Absolute Return,KSBF70094002,Alua,2014-09-30,-0.0192168
Absolute Return,KSBF70094002,Alua,2014-10-31,0.0043818
Absolute Return,KSBF70094002,Alua,2014-11-30,0.0102984
Absolute Return,KSBF70094002,Alua,2014-12-31,-0.0112728
Absolute Return,KSBF70094002,Alua,2015-01-31,-0.0092292
Absolute Return,KSBF70094002,Alua,2015-02-28,0.033640199999999995
Absolute Return,KSBF70094002,Alua,2015-03-31,-0.0088932
Absolute Return,KSBF70094002,Alua,2015-04-30,0.017604
Absolute Return,KSBF70094002,Alua,2015-05-31,-0.00043799999999999997
Absolute Return,KSBF70094002,Alua,2015-06-30,-0.0138588
Absolute Return,KSBF70094002,Alua,2015-07-31,0.0054102
Absolute Return,KSBF70094002,Alua,2015-08-31,-0.0408954
Absolute Return,KSBF70094002,Alua,2015-09-30,-0.0214398
Absolute Return,KSBF70094002,Alua,2015-10-31,0.0472596
Absolute Return,KSBF70094002,Alua,2015-11-30,-0.004686
Absolute Return,KSBF70094002,Alua,2015-12-31,-0.0105408
Absolute Return,KSBF70094002,Alua,2016-01-31,-0.036036
Absolute Return,KSBF70094002,Alua,2016-02-29,-0.0038249999999999994
Absolute Return,KSBF70094002,Alua,2016-03-31,0.0448638
Absolute Return,KSBF70094002,Alua,2016-04-30,0.0091302
Absolute Return,KSBF70094002,Alua,2016-05-31,0.0011748
Absolute Return,KSBF70094002,Alua,2016-06-30,-0.0033353999999999996
Absolute Return,KSBF70094002,Alua,2016-07-31,0.0261342
Absolute Return,KSBF70094002,Alua,2016-08-31,0.0022968
Absolute Return,KSBF70094002,Alua,2016-09-30,0.0039276
Absolute Return,KSBF70094002,Alua,2016-10-31,-0.0100266
Absolute Return,KSBF70094002,Alua,2016-11-30,0.0048846
Absolute Return,KSBF70094002,Alua,2016-12-31,0.0132114
Absolute Return,KSBF70094002,Alua,2017-01-31,0.016536
Absolute Return,KSBF70094002,Alua,2017-02-28,0.0170766
Absolute Return,KSBF70094002,Alua,2017-03-31,0.007768199999999999
Absolute Return,KSBF70094002,Alua,2017-04-30,0.0095976
Absolute Return,KSBF70094002,Alua,2017-05-31,0.0136338
Absolute Return,KSBF70094002,Alua,2017-06-30,0.0029825999999999997
Absolute Return,KSBF70094002,Alua,2017-07-31,0.0169806
Absolute Return,KSBF70094002,Alua,2017-08-31,0.0025943999999999997
Absolute Return,KSBF70094002,Alua,2017-09-30,0.0118122
Absolute Return,KSBF70094002,Alua,2017-10-31,0.0125856
Absolute Return,KSBF70094002,Alua,2017-11-30,0.01188
Absolute Return,KSBF70094002,Alua,2017-12-31,0.0099198
Absolute Return,KSBF70094002,Alua,2018-01-31,0.0339618
Absolute Return,KSBF70094002,Alua,2018-02-28,-0.024992999999999998
Absolute Return,KSBF70094002,Alua,2018-03-31,-0.012451199999999999
Absolute Return,KSBF70094002,Alua,2018-04-30,0.0060096
Absolute Return,KSBF70094002,Alua,2018-05-31,0.0011166
Absolute Return,KSBF70094002,Alua,2018-06-30,-0.0030072
Absolute Return,KSBF70094002,Alua,2018-07-31,0.0182898
Absolute Return,KSBF70094002,Alua,2018-08-31,0.004967999999999999
Absolute Return,KSBF70094002,Alua,2018-09-30,0.0028542
Absolute Return,KSBF70094002,Alua,2018-10-31,-0.044838
Absolute Return,KSBF70094002,Alua,2018-11-30,0.0090492
Absolute Return,KSBF70094002,Alua,2018-12-31,-0.042003599999999995
Absolute Return,KSBF70094002,Alua,2019-01-31,0.04756199999999999
Absolute Return,KSBF70094002,Alua,2019-02-28,0.0163092
Absolute Return,KSBF70094002,Alua,2019-03-31,0.007944
Absolute Return,KSBF70094002,Alua,2019-04-30,0.0205248
Absolute Return,KSBF70094002,Alua,2019-05-31,-0.0351642
Absolute Return,KSBF70094002,Alua,2019-06-30,0.039567
Absolute Return,KSBF70094002,Alua,2019-07-31,0.0019638
Absolute Return,KSBF70094002,Alua,2019-08-31,-0.0139614
Absolute Return,KSBF70094002,Alua,2019-09-30,0.012884399999999999
Absolute Return,KSBF70094002,Alua,2019-10-31,0.016561799999999998
Absolute Return,KSBF70094002,Alua,2019-11-30,0.0149076
Absolute Return,KSBF70094002,Alua,2019-12-31,0.0213612
Absolute Return,KSBF70094002,Alua,2020-01-31,-0.006466799999999999
Absolute Return,KSBF70094002,Alua,2020-02-29,-0.0482898
Absolute Return,KSBF70094002,Alua,2020-03-31,-0.08066820000000001
Absolute Return,KSBF70094002,Alua,2020-04-30,0.0646854
Absolute Return,KSBF70094002,Alua,2020-05-31,0.026432999999999998
Absolute Return,KSBF70094002,Alua,2020-06-30,0.019443000000000002
Absolute Return,KSBF70094002,Alua,2020-07-31,0.0319698
Absolute Return,KSBF70094002,Alua,2020-08-31,0.0369546
Absolute Return,KSBF70094002,Alua,2020-09-30,-0.019107
Absolute Return,KSBF70094002,Alua,2020-10-31,-0.0144444
Absolute Return,KSBF70094002,Alua,2020-11-30,0.07416
Absolute Return,KSBF70094002,Alua,2020-12-31,0.028120199999999998
Absolute Return,KSBF70094002,Alua,2021-01-31,-0.0026567999999999995
Absolute Return,KSBF70091002,Trivest,1995-01-31,-0.0689245
Absolute Return,KSBF70091002,Trivest,1995-02-28,0.057132
Absolute Return,KSBF70091002,Trivest,1995-03-31,0.00079
Absolute Return,KSBF70091002,Trivest,1995-04-30,-0.0536835
Absolute Return,KSBF70091002,Trivest,1995-05-31,0.0801245
Absolute Return,KSBF70091002,Trivest,1995-06-30,-0.0068225
Absolute Return,KSBF70091002,Trivest,1995-07-31,0.0248395
Absolute Return,KSBF70091002,Trivest,1995-08-31,-0.029086
Absolute Return,KSBF70091002,Trivest,1995-09-30,-0.0228445
Absolute Return,KSBF70091002,Trivest,1995-10-31,-0.031122
Absolute Return,KSBF70091002,Trivest,1995-11-30,-0.035582
Absolute Return,KSBF70091002,Trivest,1995-12-31,-0.0232595
Absolute Return,KSBF70091002,Trivest,1996-01-31,0.076526
Absolute Return,KSBF70091002,Trivest,1996-02-29,0.0148505
Absolute Return,KSBF70091002,Trivest,1996-03-31,-0.0230985
Absolute Return,KSBF70091002,Trivest,1996-04-30,-0.025549
Absolute Return,KSBF70091002,Trivest,1996-05-31,0.025883
Absolute Return,KSBF70091002,Trivest,1996-06-30,0.0075195
Absolute Return,KSBF70091002,Trivest,1996-07-31,-0.0179425
Absolute Return,KSBF70091002,Trivest,1996-08-31,-0.0015225
Absolute Return,KSBF70091002,Trivest,1996-09-30,-0.0045205
Absolute Return,KSBF70091002,Trivest,1996-10-31,-0.0133135
Absolute Return,KSBF70091002,Trivest,1996-11-30,0.057822
Absolute Return,KSBF70091002,Trivest,1996-12-31,0.0829115
Absolute Return,KSBF70091002,Trivest,1997-01-31,-0.0111035
Absolute Return,KSBF70091002,Trivest,1997-02-28,0.014671
Absolute Return,KSBF70091002,Trivest,1997-03-31,-0.0144315
Absolute Return,KSBF70091002,Trivest,1997-04-30,0.066032
