Date,SBMMTB3 Index,SPX Index,NDDUWI Index,M1WO000G Index,MLCLEUR Index,RAG Index,RAY Index,CCMP Index,MIMUEURN Index,NDDUE15 Index,NDUGE15 Index,SPBSMIT Index,TPX Index,RGUSHSBT Index,RU30VATR Index,LG30TRUU Index,LBUSTRUU Index,SP5NINFT Index,SP5NINDU Index,LG57TRUU Index,S5COND Index,S5CONS Index,MXWD Index,MXCN Index,RGUSH Index,FTR1GRCH Index,M1FMASN Index,MBCN1A Index,R1FqF Index,H0A0 Index,SPLGAL Index,SPUHYBD Index,MXMS Index,LD19TRUU Index,MXEFSC Index,MXEA Index,NSELMTR Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2003,0.000919,-0.015004,-0.017501,-0.010851,-0.017378,-0.00601,-0.016451,0.013438,-0.031621,-0.032635,-0.029944,0,-0.002663,-0.059477,-0.02714,0.018379,0.013837,0.024958,-0.015556,0.01534,-0.008052,-0.028199,-0.01715,-0.021926,-0.022581,-0.065136,0,-0.0210097,-0.013758,0,0.001333,0.008004,-0.05942,0.007638,-0.029212,-0.022896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2003,0.001009,0.0097,-0.003301,0.008617,-0.027384,0.01839,0.010528,0.003208,-0.013345,-0.014919,-0.00692,0,-0.031307,0.07328,0.002277,0.024411,-0.000771,-0.011972,0.01252,0.003488,0.027735,-0.00222,-0.00428,-0.038452,0.03662,-0.035373,0,-0.0058476,0.019783,0,0.004082,0.016316,-0.05094,0.000063,-0.040398,-0.018836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2003,0.00095,0.082352,0.088618,0.071331,0.111111,0.075236,0.081639,0.092091,0.134271,0.134872,0.120623,0,0.010873,0.129209,0.088502,0.063987,0.008252,0.090162,0.106363,0.013488,0.115858,0.030882,0.089256,0.00613,0.036082,-0.021113,0,0.0907449,0.060202,0,0.009207,0.044346,0.045317,0.004421,0.069259,0.099109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2003,0.000966,0.052682,0.056934,0.041154,0.014312,0.053923,0.060364,0.090203,0.070038,0.064861,0.051889,0,0.051741,0.207872,0.067161,0.029429,0.018645,0.084024,0.027344,0.043501,0.051678,0.04771,0.058155,0.127809,0.034279,0.095166,0,0.04798785,0.052668,0,0.007714,0.005679,0.085694,0.00327,0.090559,0.061327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2003,0.000913,0.012748,0.017181,0.014019,0.020385,0.01413,0.013505,0.017256,0.010114,0.009642,0.002228,0,0.078762,0.003237,0.01283,0.019922,-0.001985,-0.000521,0.017744,-0.013944,0.014814,0.010156,0.019182,0.064064,0.042783,0.050099,0,0.00823235,0.016669,0,0.011747,0.020092,0.078679,0.001316,0.060912,0.024719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2003,0.000872,0.017597,0.02019,0.019324,0.035108,0.028398,0.022909,0.06943,0.021031,0.020315,0.00258,0,0.039845,0.052511,0.017409,-0.016126,-0.033619,0.055295,0.028746,-0.03224,0.021747,-0.005617,0.022189,0.099215,-0.00018,0.090072,0,0.01597305,0.008886,0,0.006809,-0.019902,0.092242,-0.020344,0.056217,0.024332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2003,0.000823,0.019493,0.021482,0.020028,0.005497,0.026946,0.022161,0.043817,0.000567,-0.001889,-0.009204,0,0.066854,0.031659,0.017241,0.012118,0.006639,0.057011,0.042268,-0.003894,0.050542,0.019839,0.023726,0.066548,-0.032206,0.089119,0,0.003599,0.016766,0,0.003581,0.003349,0.069614,0.006709,0.052091,0.024318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2003,0.000759,-0.01062,0.006018,0.00565,-0.035712,-0.011792,-0.010857,-0.012617,0.023345,0.020342,0.031169,0,0.020432,0.003453,-0.009883,0.033667,0.026471,-0.006547,-0.026423,0.045924,-0.047229,-0.002309,0.006417,0.007657,0.002761,0.020578,0,0.00920645,-0.012437,0,0.007922,0.018243,-0.009351,0.018216,0.008112,0.031059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2003,0.000808,0.056524,0.059242,0.059515,0.057214,0.058381,0.060485,0.082162,0.068364,0.066896,0.06013,0,0.024117,0.000112,0.062732,0.016352,-0.009326,0.082065,0.056268,-0.006547,0.089305,0.05014,0.060653,0.15181,0.009749,0.071215,0,0.0490918,0.046065,0,0.008346,0.011614,0.102153,-0.004114,0.076016,0.062374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2003,0.000784,0.008782,0.015114,0.014129,0.016249,0.012114,0.013757,0.014867,0.041133,0.042562,0.045693,0,-0.041741,0.012339,0.015476,0.017775,0.002395,0.015661,0.014776,0.011901,0.009871,0.009518,0.015182,0.010178,0.018953,-0.027632,0,0.0263565,0.01324,0,0.005503,0.00647,-0.014959,0.002003,0.030466,0.022206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2003,0.000795,0.052438,0.06266,0.048086,0.0386,0.032296,0.045749,0.022491,0.079694,0.082125,0.072041,0,0.044389,0.046882,0.059634,0.03109,0.010176,0.026556,0.070766,0.032103,0.040008,0.019055,0.063658,0.156147,0.051058,0.045884,0,0.0545173,0.049487,0,0.005029,0.016599,0.079481,0.01062,0.067192,0.078357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2004,0.000791,0.018354,0.016046,0.020454,0.008913,0.022823,0.020859,0.031536,0.015899,0.011691,0.018074,0,0.003692,0.098238,0.018892,0.01273,0.008045,0.034771,0.011,0.003882,-0.007939,0.002048,0.017035,-0.006609,0.031515,0.079766,0,0.0107996,0.014573,0,0.009145,0.009631,0.048777,0.006552,0.025646,0.014185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2004,0.000731,0.01389,0.016745,0.012125,0.018236,0.005744,0.013476,-0.017217,0.030759,0.029289,0.028445,0,0.033649,-0.034046,0.021271,0.000084,0.010824,-0.032527,-0.008568,0.006804,0.021215,0.057194,0.018379,0.062372,0.008448,0.048595,0,0.0189869,0.018159,0,0.00437,-0.00771,0.035607,0.008659,0.046193,0.023241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2004,0.000787,-0.015088,-0.006636,-0.010051,-0.029927,-0.016798,-0.011882,-0.017175,-0.030839,-0.031164,-0.034476,0,0.09514,-0.015043,-0.006988,0.011098,0.007489,-0.026674,-0.013654,0.009594,-0.000804,-0.002858,-0.005338,-0.084421,-0.032331,-0.043701,0,-0.01931985,-0.012879,0,0.004085,-0.000117,-0.008007,0.004932,0.00304,0.006115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2004,0.000766,-0.015692,-0.020481,-0.019929,0.016991,-0.014643,-0.02068,-0.036924,-0.010146,-0.008294,-0.013794,0,0.006012,0.032968,-0.026619,-0.020645,-0.026017,-0.046674,-0.001577,-0.035581,-0.015599,0.012443,-0.022984,-0.130693,0.028405,-0.074302,0,-0.0085062,-0.001628,0,0.004705,-0.011796,-0.061627,-0.018781,-0.063278,-0.02184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2004,0.000807,0.013707,0.009111,0.010425,-0.015986,0.01873,0.014581,0.035174,0.015338,0.01624,0.015393,0,-0.039014,-0.05682,0.010336,-0.013002,-0.004006,0.049558,0.023868,0.003697,0.007693,-0.012352,0.008371,0.069061,-0.004827,-0.008953,0,0.01204995,0.008426,0,0.002253,-0.021099,-0.044963,-0.002285,-0.049009,0.004188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2004,0.000816,0.019452,0.020529,0.013028,0.014223,0.01406,0.019885,0.031103,0.014746,0.013376,0.006653,0,0.043858,-0.042844,0.025747,0.015564,0.005652,0.027675,0.059565,0.003258,0.005352,0.004793,0.020237,-0.006148,-0.001658,-0.019072,0,0.0115378,0.019698,0,0.005735,0.006899,-0.011822,0.008045,-0.005837,0.022314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2004,0.000951,-0.0331,-0.03265,-0.047951,-0.019424,-0.059277,-0.037773,-0.078113,-0.028006,-0.027519,-0.03353,0,-0.04225,-0.154126,-0.016788,0.016449,0.009912,-0.075514,-0.020869,0.000774,-0.039649,-0.048417,-0.031766,0.003708,-0.061524,-0.034024,0,-0.0224523,-0.037004,0,0.003729,0.005738,-0.035709,0.008963,-0.024668,-0.032402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2004,0.001081,0.004037,0.004395,-0.003137,-0.004315,-0.006268,0.004118,-0.025331,0.001177,0.000603,-0.004709,0,-0.008371,0.007303,0.013862,0.02603,0.019075,-0.053303,-0.002313,0.022258,-0.000401,0.019886,0.006494,0.004114,0.014071,0.051377,0,0.0014255,0.001304,0,0.001583,0.011398,0.046159,0.016002,0.037169,0.004642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2004,0.00119,0.010825,0.018918,0.020103,0.022415,0.013103,0.015381,0.032377,0.040698,0.040105,0.038366,0,-0.020434,0.077114,0.017463,0.017925,0.002713,0.029183,0.02186,0.011439,0.029488,-0.026951,0.021151,0.074295,-0.011076,0.021222,0,0.02543145,0.008589,0,0.00337,0.007278,0.042792,0.001557,0.060301,0.026542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2004,0.001337,0.015281,0.02447,0.024489,0.01422,0.016313,0.016426,0.041388,0.036115,0.036096,0.03415,0,-0.015121,-0.027353,0.016531,0.02023,0.008386,0.052396,0.010858,0.02302,0.040861,0.007235,0.02459,-0.024483,-0.019237,-0.006351,0,0.02347225,0.010577,0,0.004259,0.011352,0.009182,0.007953,0.024742,0.033909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2004,0.001422,0.040457,0.052531,0.05051,0.019191,0.038554,0.046442,0.073524,0.074089,0.073361,0.070007,0,0.012378,0.074225,0.053772,0.019139,-0.007976,0.048616,0.058357,0.025027,0.041265,0.029904,0.054903,0.100667,0.021414,0.080055,0,0.04999245,0.038167,0,0.005129,0.004208,0.096252,-0.003203,0.10235,0.068541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2004,0.001645,0.034004,0.038173,0.037664,0.02638,0.038843,0.03551,0.038184,0.043921,0.042347,0.03861,0,0.046715,0.049678,0.032649,0.019922,0.009201,0.028488,0.026661,0.014191,0.047186,0.040313,0.039196,-0.01793,0.05802,0.035049,0,0.0308041,0.034562,0,0.002856,0.00762,0.040337,0.007023,0.060167,0.043936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2005,0.00179,-0.024376,-0.022514,-0.026958,0.010706,-0.034374,-0.026636,-0.051803,-0.015379,-0.018534,-0.023182,0,-0.003004,-0.070327,-0.019568,-0.003666,0.006279,-0.05241,-0.027001,-0.011627,-0.041551,0.012128,-0.021097,-0.021729,-0.032447,-0.031364,0,-0.0150734,-0.022077,0,0.005841,-0.006478,0.014246,0.00526,0.002316,-0.018249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2005,0.001759,0.021042,0.031678,0.025502,0.026182,0.010901,0.02201,-0.004324,0.049907,0.050025,0.046078,0,0.027567,-0.064142,0.032013,0.016464,-0.005903,0.00043,0.007051,0.000324,-0.004216,0.001579,0.03499,0.074033,0.024561,0.054043,0,0.0323555,0.0351,0,0.005255,0.007463,0.064903,-0.004821,0.078235,0.043423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2005,0.002096,-0.017709,-0.019411,-0.019332,-0.005938,-0.019903,-0.016944,-0.025006,-0.025336,-0.025182,-0.022751,0,0.010676,-0.116833,-0.014296,-0.028855,-0.005136,-0.022916,0.002936,-0.011954,-0.011875,-0.006861,-0.021578,-0.051522,-0.003381,-0.04589,0,-0.0167149,-0.013502,0,0.004288,-0.032084,-0.053622,-0.002245,-0.057804,-0.024617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2005,0.002182,-0.018963,-0.021789,-0.021776,-0.027993,-0.022842,-0.021726,-0.038552,-0.025061,-0.025346,-0.016513,0,-0.044189,-0.027539,-0.020744,-0.004578,0.013534,-0.039578,-0.030328,0.012648,-0.064613,-0.009246,-0.021413,0.004016,0.030637,0.003476,0,-0.01774,-0.018409,0,0.000926,-0.015483,-0.028111,0.011308,-0.03307,-0.022414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2005,0.002375,0.031817,0.017767,0.025974,0.041697,0.050188,0.037895,0.077236,0.003693,0.003549,0.005117,0,0.01281,0.052063,0.027076,0.012856,0.010819,0.077839,0.023612,-0.013662,0.058986,0.021554,0.019329,0.009644,0.014976,0.013005,0,0.0101247,0.035444,0,0.00106,0.008276,0.037555,0.008138,0.019297,0.001372,0.079711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2005,0.002352,0.001421,0.008653,0.004652,0.032273,-0.000677,0.006991,-0.004804,0.014888,0.013774,0.006037,0,0.029067,0.073193,0.013764,0.017137,0.005453,-0.017417,-0.027379,-0.003855,-0.000497,-0.01824,0.010592,0.042057,0.001125,0.030216,0,0.0095619,0.000925,0,0.00601,0.011701,0.028706,0.003833,0.036372,0.013659,0.032857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2005,0.002525,0.037187,0.034932,0.041428,0.041975,0.050694,0.041022,0.062411,0.038112,0.036422,0.037124,0,0.023635,0.117766,0.031383,0.013407,-0.009095,0.05851,0.033281,-0.007288,0.056098,0.030906,0.037228,0.072302,0.027321,0.037601,0,0.02886775,0.04675,0,0.005356,0.008513,0.065333,-0.005727,0.05084,0.030724,0.085512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2005,0.002666,-0.009123,0.007535,0.008919,-0.008108,-0.013005,-0.009533,-0.014146,0.016219,0.01491,0.015888,0,0.055161,-0.017674,-0.006023,0.0078,0.012811,-0.002314,-0.022953,0.014401,-0.033732,-0.014356,0.008048,0.005535,-0.002,-0.034193,0,0.0069604,-0.005828,0,0.006225,-0.003691,-0.031477,0.009542,-0.003319,0.025548,0.050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2005,0.002733,0.008099,0.025974,0.022093,0.043921,0.004885,0.00873,0.000329,0.024018,0.024264,0.019299,0,0.115591,-0.004235,0.012646,-0.001933,-0.010301,0.002866,0.01294,-0.015838,-0.028608,0.014434,0.030358,0.058787,-0.006181,0.019548,0,0.01577445,0.011172,0,0.004237,-0.016512,0.064401,-0.005994,0.065607,0.044744,0.06581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2005,0.002942,-0.016666,-0.024261,-0.021257,-0.024483,-0.012126,-0.018732,-0.013765,-0.032122,-0.03149,-0.029903,-0.107334,0.022989,-0.077991,-0.025373,-0.008812,-0.007914,-0.021908,-0.011254,-0.014712,-0.019719,-0.002715,-0.026765,-0.097958,-0.029446,-0.076268,0,-0.0203304,-0.026215,0,0.003298,-0.012523,-0.068397,-0.0069,-0.058213,-0.029192,-0.111354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2005,0.002977,0.037819,0.03332,0.032424,0.028937,0.044259,0.038842,0.053948,0.017702,0.016862,0.002505,0.091109,0.063362,0.006597,0.033551,0.004598,0.004423,0.063996,0.057064,-0.007727,0.040343,0.008477,0.036948,0.07038,0.015559,0.061174,0,0.01778675,0.036282,0,0.004771,-0.003501,0.086597,0.003328,0.089164,0.024694,0.087214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2005,0.003197,0.0003,0.022155,0.021807,0.034994,-0.003057,0.000835,-0.011738,0.036202,0.035184,0.036657,0.082511,0.074324,0.008669,0.004774,0.011882,0.009508,-0.029289,0.003201,0.007517,-0.007923,-0.001205,0.025016,0.032073,0.028,0.042923,0,0.02031745,-0.003134,0,0.004185,-0.000048,0.079353,0.009543,0.063171,0.046609,0.087029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2006,0.003347,0.026484,0.044653,0.046106,0.028089,0.024385,0.033392,0.046771,0.068635,0.065336,0.061792,0.667377,0.03701,0.09746,0.042667,0.021191,0.000057,0.032058,-0.004351,0.011662,0.017472,-0.000207,0.0493,0.140636,0.017835,0.060537,0,0.04344995,0.02965,0,0.00706,0.009866,0.074847,0.002882,0.08142,0.061434,0.082167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2006,0.003169,0.002704,-0.001488,-0.010217,0.014993,-0.002014,0.001726,-0.009736,0.004131,0.000832,-0.006743,0.00929,-0.029211,0.05882,0.005547,0.00914,0.00332,-0.009136,0.026586,-0.004828,0.007175,0.010422,-0.001145,0.031587,0.007957,0.007221,0,0.00159505,-0.002714,0,0.006059,-0.000753,-0.0035,0.004196,0.008084,-0.002067,0.022478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2006,0.003698,0.012438,0.021989,0.02487,0.027307,0.017875,0.017284,0.030882,0.039852,0.038846,0.044613,0.110862,0.046854,-0.028887,0.01668,0.0025,-0.009813,0.018177,0.045693,-0.007684,0.004757,0.005284,0.021555,0.031923,-0.009672,0.012876,0,0.0257466,0.014853,0,0.005252,-0.001209,0.019074,-0.00807,0.018089,0.033591,0.098082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2006,0.003725,0.013425,0.030361,0.02315,0.002217,-0.001516,0.010846,-0.007089,0.052516,0.05108,0.052034,0.059386,-0.006781,-0.068063,0.023296,0.011195,-0.001813,-0.011384,0.020288,0.019632,0.013052,0.007782,0.03373,0.052498,-0.031209,0.071697,0,0.03119445,0.001694,0,0.005002,-0.000108,0.069977,0.000115,0.069187,0.048402,0.053215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2006,0.003935,-0.02878,-0.034159,-0.038514,-0.054545,-0.037427,-0.03204,-0.06099,-0.027819,-0.027615,-0.02755,-0.141931,-0.07948,-0.112394,-0.026727,-0.002733,-0.001067,-0.070924,-0.01636,0.014099,-0.015092,0.005998,-0.038649,-0.051598,-0.024992,-0.055803,0,-0.0206125,-0.029575,0,0.00323,-0.005895,-0.077455,-0.001788,-0.090319,-0.03775,-0.173002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2006,0.003866,0.001326,-0.000293,-0.001644,0.009166,-0.003553,0.001752,-0.002627,0.00207,0.003253,0.003956,-0.126657,0.00479,0.000259,0.006924,-0.004113,0.00212,-0.016479,-0.004868,-0.008046,-0.002497,0.015172,-0.000024,0.02063,0.000889,-0.002522,0,0.00310605,0.005536,0,0.00284,-0.010077,-0.006936,0.001849,-0.057367,0.000362,-0.052085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2006,0.004096,0.006172,0.006241,-0.008109,0.015028,-0.02191,-0.000939,-0.036898,0.014679,0.015245,0.010213,-0.02744,-0.009396,-0.045549,0.020737,0.016717,0.013522,-0.037806,-0.052857,0.009639,-0.033637,0.019632,0.006995,0.026613,0.040554,-0.007776,0,0.00922095,0.005867,0,0.005775,0.003945,-0.00134,0.014249,0.009387,0.009909,-0.01911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2006,0.00418,0.023795,0.025957,0.026551,0.017646,0.031035,0.024465,0.045152,0.031938,0.031561,0.029067,0.117408,0.039861,0.087948,0.017924,0.018636,0.015308,0.083792,0.01327,0.011048,0.019997,0.03695,0.026401,0.021654,0.02576,0.022597,0,0.02329655,0.027234,0,0.006126,0.00912,0.035458,0.014561,0.028578,0.027741,0.103919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2006,0.004099,0.025746,0.011924,0.008815,0.019057,0.025722,0.022376,0.034658,0.009181,0.008561,-0.000992,0.089899,-0.00995,-0.036706,0.019011,0.009456,0.008784,0.040099,0.039431,0.000048,0.065099,-0.000395,0.01197,0.037396,0.010481,0.025812,0,0.0102085,0.017847,0,0.005146,0.007259,0.040088,0.007344,0.030987,0.001824,0.085619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2006,0.004207,0.032582,0.036703,0.035613,0.028015,0.037595,0.035997,0.048182,0.044304,0.042888,0.037453,0.069455,0.004165,0.121604,0.034377,0.017023,0.006615,0.041194,0.023224,0.007961,0.064688,0.019787,0.037695,0.069205,0.009227,0.027042,0,0.03183955,0.037187,0,0.006539,0.006467,0.027687,0.007068,0.056127,0.038947,0.063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2006,0.004071,0.019017,0.024488,0.025231,-0.008212,0.02013,0.021725,0.028584,0.03778,0.035553,0.038051,0.067905,-0.008864,0.034723,0.023349,0.020025,0.011601,0.032463,0.022963,0.024191,0.012572,-0.009505,0.028699,0.108962,-0.002813,0.086175,0,0.0249169,0.025899,0,0.004839,0.009425,0.080814,0.011495,0.085937,0.030078,0.056858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2006,0.004201,0.013941,0.020331,0.013051,0.034687,0.002831,0.011869,-0.006168,0.033719,0.03211,0.032575,0.02657,0.049226,-0.061753,0.021184,0.010394,-0.005803,-0.013387,0.01028,-0.011239,0.022891,0.024889,0.02278,0.145552,0.007833,0.073791,0.00848,0.02108455,0.002758,0,0.006986,0.003664,0.042218,-0.003278,0.042419,0.031473,0.022505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2007,0.004235,0.015121,0.011805,0.015812,0.015336,0.025096,0.019036,0.020366,0.007039,0.005908,0.009167,0.043845,0.02435,0.030437,0.012987,0.006108,-0.00041,0.01581,0.013332,-0.00836,0.027817,0.019811,0.010048,-0.042101,0.031818,-0.013507,0.039416,0.00811535,0.021356,0,0.008766,0.003265,-0.022889,0.000219,-0.001591,0.006799,0.036891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2007,0.003833,-0.019555,-0.005204,-0.006292,-0.016292,-0.017547,-0.016419,-0.018468,-0.001792,-0.003598,-0.000738,-0.090544,0.018061,-0.061865,-0.015288,0.015269,0.01542,-0.03076,-0.012521,0.019897,-0.029547,-0.016588,-0.004907,-0.017536,-0.023394,-0.007137,-0.005514,-0.00430445,-0.019081,0,0.005466,0.008433,0.001585,0.012769,0.025777,0.008199,-0.083076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
