Date,KSBF10010002,KSBF20020002,KSBF10022002,KSBF10021002,KSBF10023002,KSBF20018002,KSBF20019002,KSBF30027002,KSBF35011002,KSBF35013002,KSBF70010002,KSBF70093002,KSBF70076002,KSBF15011102,KSBF20012002,KSBF35010002,KSBF70011002,KSBF70081002,KSBF70085002,KSBF70016002,KSBF70032002,KSBF70068002,KSBF70039002,KSBF60012102,KSBF70086002,KSBF70087002,KSBF70057002,KSBF70045002,KSBF70084002,KSBF70050002,KSBF70090002,KSBF70083102,KSBF70078002,KSBF70094002,KSBF70091002,KSBF70089002,KSBF70092002,KSBF70097002,KSBF70046002,KSBF70095002,KSBF70053102,KSBF70052002,KSBF70013002,KSBF70053002,KSBF70029002,KSBF70062002,KSBF70055002,KSBF70061002,KSBF70020002,KSBF70054002,KSBF70054102,KSBF70021002,KSBF70058002,KSBF70028002,KSBF70082002,KSBF70079002,KSBF70022002,KSBF70066002,KSBF70047002,KSBF70047102,KSBF70070002,KSBF70075002,KSBF70083002,KSBF70043002,KSBF70060002,KSBF70088002,KSBF70080002,KSBF30028002,KSBF30017002,KSBF30017102,KSBF30024002,KSBF30024102,KSBF30024302,KSBF30025002,KSBF30016002,KSBF30024402
2008-06-30,-0.084312,-0.097445,-0.06745095,-0.052370099999999996,-0.090651,-0.086797,-0.06405845,-0.0756,-0.05830200000000001,-0.0799841,-0.06478,-0.06196,-0.039200399999999996,-0.079758,-0.08151,-0.079758,-0.030562980000000003,-0.07177938,-0.039200399999999996,-0.023927399999999998,-0.0337248,-0.000595,0.001258,0.001258,0.001258,0.001258,-0.01670165,-0.000808,-0.05892315,0.001258,-0.014846000000000002,-0.069489,-0.01087812,-0.049061999999999995,-0.060677,-0.023927399999999998,0.001258,-0.0079758,0.0,-0.07079943,-0.0323044,0.002255,-0.090651,0.002255,-0.030826,0.002255,0.002255,0.001258,-0.0505872,0.002255,0.002255,-0.0497336,0.0,-0.030826,0.002255,-0.030826,-0.023927399999999998,-0.0497336,0.002255,0.002255,0.002255,-0.043556,0.002255,-0.0505872,-0.003035,0.0,0.002255,-0.024270800000000002,-0.09548935999999998,-0.06405845,-0.216821,-0.216821,-0.216821,-0.20825405,-0.121295,-0.216821
2008-07-31,-0.008406,-0.014518,-0.015123049999999999,-0.0182601,0.014543,-0.030892,-0.017052750000000002,-0.019503000000000003,-0.0278235,-0.0226728,-0.030915,-0.012441,0.175491,-0.024434,-0.032077,-0.024434,-0.0011207,-0.00173799,0.175491,-0.0073302,-0.0033624,0.001955,0.001421,0.001421,0.001421,0.001421,0.0189735,-0.000816,0.00945295,0.001421,0.0031398399999999996,-0.00044169999999999995,0.00174516,-0.0154176,0.011568,-0.0073302,0.001421,-0.0024434,0.0,0.00572455,-0.011457,-0.009277,0.014543,-0.009277,-0.023294,-0.009277,-0.009277,0.001421,-0.0050436,-0.009277,-0.009277,-0.002896,0.0,-0.023294,-0.009277,-0.023294,-0.0073302,-0.002896,-0.009277,-0.009277,-0.009277,0.19499,-0.009277,-0.0050436,-0.001827,0.0,-0.009277,0.004627200000000001,-0.02142728,-0.01705275,0.051507,0.051507,0.051507,0.08491555,-0.02524,0.051507
2008-08-31,0.014467,0.017129,0.0112518,0.017357400000000002,0.019137,-0.038214,-0.018178000000000003,-0.021719,-0.0160452,-0.0160976,-0.017828,-0.037329,-0.0082845,-0.014049,-0.040293,-0.014049,0.00527784,0.014334989999999999,-0.0082845,-0.0042147,0.005786800000000001,-0.016876,0.001498,0.001498,0.001498,0.001498,0.00623175,0.009491,0.012439050000000002,0.001498,0.00788224,0.013506999999999998,0.00229644,-0.012685799999999999,-0.040891,-0.0042147,0.001498,-0.0014049000000000002,0.0,0.033079800000000006,-0.0049894,-0.000649,0.019137,-0.000649,-0.003302,-0.000649,-0.000649,0.001498,0.0086802,-0.000649,-0.000649,-0.028021600000000004,0.0,-0.003302,-0.000649,-0.003302,-0.0042147,-0.028021600000000004,-0.000649,-0.000649,-0.000649,-0.009205,-0.000649,0.0086802,0.00976,0.0,-0.000649,-0.0163564,-0.0466619,-0.018178,-0.000524,-0.000524,-0.000524,-0.016172,-0.07584,-0.000524
2008-09-30,-0.089115,-0.114683,-0.10987509999999999,-0.07917210000000001,-0.115975,-0.155337,-0.10143095,-0.12482759999999998,-0.1234053,-0.14542919999999998,-0.137117,-0.126447,-0.0772533,-0.118936,-0.144293,-0.118936,-0.03191745,-0.08733528,-0.0772533,-0.0356808,-0.035646000000000004,-0.02619,0.001404,0.001404,0.001404,0.001404,-0.021953049999999998,-0.013432,-0.07538375,0.001404,-0.007258800000000001,-0.057860999999999996,-0.013916999999999999,-0.07476419999999999,-0.10206,-0.0356808,0.001404,-0.0118936,0.0,-0.06054308,-0.0730442,-0.053195,-0.115975,-0.053195,-0.07707,-0.053195,-0.053195,0.001404,-0.053468999999999996,-0.053195,-0.053195,-0.0662332,0.0,-0.07707,-0.053195,-0.07707,-0.0356808,-0.0662332,-0.053195,-0.053195,-0.053195,-0.085837,-0.053195,-0.053468999999999996,0.001259,0.0,-0.053195,-0.040824,-0.15521058999999998,-0.10143095,-0.220239,-0.220239,-0.220239,-0.18745030000000001,-0.206743,-0.220239
2008-10-31,-0.167951,-0.126934,-0.17035305,-0.1406673,-0.176713,-0.218349,-0.1520145,-0.18669560000000002,-0.1744326,-0.2107463,-0.193814,-0.202554,-0.182709,-0.189601,-0.201793,-0.189601,-0.07671185,-0.12705833,-0.182709,-0.056880299999999995,-0.0671804,-0.030773,0.001232,0.001232,0.001232,0.001232,-0.039027799999999994,-0.023604,-0.11486345,0.001232,-0.024083120000000003,-0.1411876,-0.021205560000000002,-0.1187592,-0.113679,-0.056880299999999995,0.001232,-0.0189601,0.0,-0.12078443,-0.1495348,-0.137892,-0.176713,-0.137892,-0.156402,-0.137892,-0.137892,0.001232,-0.10077059999999999,-0.137892,-0.137892,-0.09619480000000001,0.0,-0.156402,-0.137892,-0.156402,-0.056880299999999995,-0.09619480000000001,-0.137892,-0.137892,-0.137892,-0.20301,-0.137892,-0.10077059999999999,-0.021821,0.0,-0.137892,-0.0454716,-0.18910251,-0.1520145,-0.363137,-0.363137,-0.363137,-0.30728809999999995,-0.303239,-0.363137
2008-11-30,-0.071748,-0.052998,-0.07846905,-0.0449325,-0.106099,-0.069965,-0.05329065,-0.07442700000000001,-0.0687492,-0.0796939,-0.076388,-0.037197,-0.1004193,-0.064729,-0.053633,-0.064729,-0.030936270000000002,-0.06991815,-0.1004193,-0.019418699999999997,-0.028699200000000005,0.023917,0.000856,0.000856,0.000856,0.000856,-0.025729549999999997,0.03255,-0.06896435000000001,0.000856,-0.00909448,-0.0592828,-0.01273188,-0.039051,0.022625,-0.019418699999999997,0.000856,-0.0064729,0.0,-0.06478316,-0.053200800000000006,-0.075361,-0.106099,-0.075361,-0.092389,-0.075361,-0.075361,0.000856,-0.043048800000000005,-0.075361,-0.075361,-0.028337600000000004,0.0,-0.092389,-0.075361,-0.092389,-0.019418699999999997,-0.028337600000000004,-0.075361,-0.075361,-0.075361,-0.111577,-0.075361,-0.043048800000000005,0.018401,0.0,-0.075361,0.00905,-0.02329308,-0.05329065,-0.109447,-0.109447,-0.109447,-0.07067140000000001,-0.057934,-0.109447
2008-12-31,0.010626,0.007557,0.0196099,0.015043500000000001,0.02782,0.052538,0.03279245,0.037263,0.0320274,0.0474857,0.035586,0.030274,0.0805374,0.032084,0.060219,0.032084,0.01658742,0.01025684,0.0805374,0.0096252,0.0042504000000000005,0.061416,0.000412,0.000412,0.000412,0.000412,0.024082449999999995,0.037309,0.018083000000000002,0.000412,0.004168,0.020095000000000002,0.0033384,0.0221226,0.0525115,0.0096252,0.000412,0.0032084,0.0,0.028827110000000003,0.05263799999999999,-0.036742,0.02782,-0.036742,0.030844,-0.036742,-0.036742,0.000412,0.0063755999999999995,-0.036742,-0.036742,0.0464644,0.0,0.030844,-0.036742,0.030844,0.0096252,0.0464644,-0.036742,-0.036742,-0.036742,0.089486,-0.036742,0.0063755999999999995,0.027457,0.0,-0.036742,0.021004600000000002,0.06643287,0.03279245,0.154583,0.154583,0.154583,0.14660085,0.130268,0.154583
2009-01-31,-0.084283,-0.0676,-0.04767195,-0.056221200000000006,-0.063504,-0.106849,-0.07756265000000001,-0.0849742,-0.0565857,-0.0661351,-0.062873,-0.07584,-0.0069741,-0.087606,-0.098015,-0.087606,-0.025516860000000006,-0.04341623,-0.0069741,-0.0262818,-0.0337132,-0.037423,0.000179,0.000179,0.000179,0.000179,-0.0052556,-0.008823,-0.041277600000000005,0.000179,-0.01443976,-0.0772006,-0.007620480000000001,-0.0511704,-0.0415325,-0.0262818,0.000179,-0.0087606,0.0,-0.057699719999999996,0.011554599999999995,0.062058,-0.063504,0.062058,0.051666,0.062058,0.062058,0.000179,-0.0505698,0.062058,0.062058,-0.0261744,0.0,0.051666,0.062058,0.051666,-0.0262818,-0.0261744,0.062058,0.062058,0.062058,-0.007749,0.062058,-0.0505698,-0.000393,0.0,0.062058,-0.016613,-0.05083533,-0.07756265,-0.095494,-0.095494,-0.095494,-0.056644299999999995,-0.062176,-0.095494
2009-02-28,-0.106479,-0.096842,-0.07346254999999999,-0.0840645,-0.065086,-0.098951,-0.07681090000000002,-0.0930408,-0.0745569,-0.08470659999999999,-0.082841,-0.046559,-0.12417660000000001,-0.102359,-0.102304,-0.102359,-0.04167271000000001,-0.05949077,-0.12417660000000001,-0.0307077,-0.04259160000000001,-0.027217,0.000109,0.000109,0.000109,0.000109,-0.0416318,-0.003774,-0.04230590000000001,0.000109,-0.01249536,-0.0965849,-0.00781032,-0.0584088,-0.0158955,-0.0307077,0.000109,-0.010235900000000001,0.0,-0.04997018,-0.0371558,0.011995,-0.065086,0.011995,-0.032986,0.011995,0.011995,0.000109,-0.0638874,0.011995,0.011995,-0.025901999999999998,0.0,-0.032986,0.011995,-0.032986,-0.0307077,-0.025901999999999998,0.011995,0.011995,0.011995,-0.137974,0.011995,-0.0638874,0.002015,0.0,0.011995,-0.0063582000000000005,-0.0164894,-0.0768109,-0.101497,-0.101497,-0.101497,-0.07989905,-0.038789,-0.101497
2009-03-31,0.087599,0.035917,0.0847647,0.0739143,0.110236,0.069411,0.05567685000000001,0.06975619999999999,0.06348690000000001,0.07161410000000001,0.070541,0.03257,0.0896247,0.075409,0.064048,0.075409,0.029636930000000002,0.07832452000000001,0.0896247,0.0226227,0.0350396,0.023492,0.000179,0.000179,0.000179,0.000179,0.023005849999999998,0.013901,0.0716534,0.000179,0.01313232,0.0637845,0.01322832,0.0498156,0.0706855,0.0226227,0.000179,0.0075409000000000006,0.0,0.07653269,0.0373926,0.010527,0.110236,0.010527,0.018739,0.010527,0.010527,0.000179,0.0525594,0.010527,0.010527,0.0637428,0.0,0.018739,0.010527,0.018739,0.0226227,0.0637428,0.010527,0.010527,0.010527,0.099583,0.010527,0.0525594,0.017705,0.0,0.010527,0.0282742,0.09485088,0.05567685,0.081272,0.081272,0.081272,0.08284324999999998,0.142636,0.081272
2009-04-30,0.09569,0.113471,0.09484135,0.0697095,0.123964,0.145845,0.0977779,0.0909014,0.0804366,0.100782,0.089374,0.082906,0.0093744,0.112179,0.129652,0.112179,0.047556570000000006,0.09769074,0.0093744,0.0336537,0.038276000000000004,0.013467,0.000192,0.000192,0.000192,0.000192,0.0005432,0.004781,0.08057660000000001,0.000192,0.01753696,0.08884299999999999,0.01487568,0.07132619999999999,0.0554355,0.0336537,0.000192,0.011217900000000001,0.0,0.1049282,0.087804,0.07715,0.123964,0.07715,0.090728,0.07715,0.07715,0.000192,0.05741399999999999,0.07715,0.07715,0.0666928,0.0,0.090728,0.07715,0.090728,0.0336537,0.0666928,0.07715,0.07715,0.07715,0.010416,0.07715,0.05741399999999999,0.008722,0.0,0.07715,0.0221742,0.12828324,0.0977779,0.203454,0.203454,0.203454,0.16947439999999997,0.223948,0.203454
2009-05-31,0.0559,0.034973,0.0462726,0.0459351,0.0347,0.122446,0.07742435,0.095569,0.07767270000000001,0.13099980000000003,0.086303,0.071809,0.060500700000000004,0.090606,0.11987,0.090606,0.02902153,0.018827029999999998,0.060500700000000004,0.027181800000000002,0.02236,0.03747,0.000162,0.000162,0.000162,0.000162,0.02258795,0.007253,0.022555000000000002,0.000162,0.0037492000000000003,0.049370500000000005,0.004164,0.060423,0.086557,0.027181800000000002,0.000162,0.0090606,0.0,0.00526708,0.06854099999999999,0.06438,0.0347,0.06438,0.054764,0.06438,0.06438,0.000162,0.03354,0.06438,0.06438,0.06037320000000001,0.0,0.054764,0.06438,0.054764,0.027181800000000002,0.06037320000000001,0.06438,0.06438,0.06438,0.067223,0.06438,0.03354,0.006306,0.0,0.06438,0.0346228,0.13361077,0.07742435,0.533271,0.533271,0.533271,0.45731340000000004,0.230453,0.533271
2009-06-30,0.001979,-0.019643,0.01209255,0.0077904,0.034683,-0.018244,-0.010064800000000002,-0.006345399999999999,0.0018972000000000001,0.0008674000000000002,0.002108,0.036106,0.0540963,-0.004512,-0.005343,-0.004512,0.00274455,0.014011979999999999,0.0540963,-0.0013536000000000002,0.0007915999999999999,0.002662,0.000125,0.000125,0.000125,0.000125,0.0117614,0.005688,0.02254395,0.000125,0.00094512,-0.0017584999999999996,0.004161959999999999,-0.0031157999999999997,0.0203885,-0.0013536000000000002,0.000125,-0.00045120000000000007,0.0,0.011141910000000001,0.0177796,0.041878,0.034683,0.041878,0.025736,0.041878,0.041878,0.000125,0.0011874,0.041878,0.041878,-0.0011,0.0,0.025736,0.041878,0.025736,-0.0013536000000000002,-0.0011,0.041878,0.041878,0.041878,0.060107,0.041878,0.0011874,0.001662,0.0,0.041878,0.0081554,-3.3599999999991276e-06,-0.0100648,-0.010298,-0.010298,-0.010298,-0.030101149999999997,-0.002665,-0.010298
2009-07-31,0.075631,0.092299,0.0679041,0.0558612,0.078611,0.103595,0.07336125,0.0880654,0.0703314,0.08024400000000001,0.078146,0.022087,0.1335483,0.084697,0.091274,0.084697,0.032749450000000006,0.0643924,0.1335483,0.025409099999999997,0.030252400000000002,0.02196,0.000125,0.000125,0.000125,0.000125,0.020374549999999998,0.01613,0.05109715,0.000125,0.012672720000000002,0.0651814,0.00943332,0.0529788,0.054162,0.025409099999999997,0.000125,0.0084697,0.0,0.05736094,0.0532338,0.04617,0.078611,0.04617,0.043841,0.04617,0.04617,0.000125,0.0453786,0.04617,0.04617,0.0511208,0.0,0.043841,0.04617,0.043841,0.025409099999999997,0.0511208,0.04617,0.04617,0.04617,0.148387,0.04617,0.0453786,0.013745,0.0,0.04617,0.0216648,0.09821099,0.07336125,0.099126,0.099126,0.099126,0.08211569999999999,0.126524,0.099126
2009-08-31,0.036084,0.0544,0.018879349999999996,0.016736400000000002,0.016704,0.066744,0.04186550000000001,0.033537,0.0203526,0.024374399999999997,0.022614,0.016522,0.0256923,0.041254,0.054479,0.041254,0.01872572,0.02189328,0.0256923,0.012376199999999999,0.0144336,0.017289,0.000145,0.000145,0.000145,0.000145,0.0079163,0.010354,0.0108576,0.000145,0.00355872,0.039133,0.00200448,0.0217002,-0.03514,0.012376199999999999,0.000145,0.0041254,0.0,0.01796457,0.024864999999999998,0.025807,0.016704,0.025807,0.013187,0.025807,0.025807,0.000145,0.021650399999999997,0.025807,0.025807,-0.0109452,0.0,0.013187,0.025807,0.013187,0.012376199999999999,-0.0109452,0.025807,0.025807,0.025807,0.028547,0.025807,0.021650399999999997,0.008369,0.0,0.025807,-0.014055999999999999,-0.04332617,0.0418655,0.040218,0.040218,0.040218,0.0171576,0.011247,0.040218
2009-09-30,0.037311,0.036063,0.04204984999999999,0.0318987,0.056921,0.048781,0.03393665,0.043161,0.040821300000000005,0.0501793,0.045357,-0.051788,0.004923,0.039858,0.038424,0.039858,0.02041923,0.03653531,0.004923,0.011957399999999998,0.014924399999999999,0.020792,0.00014,0.00014,0.00014,0.00014,0.0061292,0.010505,0.03699865,0.00014,0.00721352,0.0339131,0.00683052,0.0276954,0.023304,0.011957399999999998,0.00014,0.0039858,0.0,0.03552913,0.045217,0.032161,0.056921,0.032161,0.046181,0.032161,0.032161,0.00014,0.022386599999999996,0.032161,0.032161,0.0367208,0.0,0.046181,0.032161,0.046181,0.011957399999999998,0.0367208,0.032161,0.032161,0.032161,0.00547,0.032161,0.022386599999999996,0.009273,0.0,0.032161,0.0093216,0.06313845,0.03393665,0.09358,0.09358,0.09358,0.09170954999999999,0.081217,0.09358
2009-10-31,-0.018587,-0.025098,-0.0169974,-0.0067932,-0.036082,-0.01223,-0.01150365,-0.0034352000000000002,-0.007998300000000002,-0.010566600000000002,-0.008887,-0.016644,-0.1322784,-0.017791,-0.012489,-0.017791,-0.006457370000000003,-0.01239072,-0.1322784,-0.0053373000000000006,-0.0074348,0.006532,0.000125,0.000125,0.000125,0.000125,-0.01064175,0.004938,-0.023453300000000003,0.000125,-0.0009324000000000001,-0.021498499999999997,-0.004329840000000001,-0.0091548,0.0322295,-0.0053373000000000006,0.000125,-0.0017791000000000003,0.0,-0.0187889,0.0080006,0.00808,-0.036082,0.00808,0.009923,0.00808,0.00808,0.000125,-0.0111522,0.00808,0.00808,-0.0038132,0.0,0.009923,0.00808,0.009923,-0.0053373000000000006,-0.0038132,0.00808,0.00808,0.00808,-0.146976,0.00808,-0.0111522,0.008545,0.0,0.00808,0.012891800000000002,0.01916184,-0.01150365,-0.025683,-0.025683,-0.025683,-0.03652505,0.006507,-0.025683
2009-11-30,0.059941,0.015364,0.056171599999999995,0.05797800000000001,0.050489,0.027089,0.0273182,0.0431584,0.037978200000000004,0.0456642,0.042198,-0.061133,0.07592220000000001,0.040863,0.020216,0.040863,0.016942000000000002,0.044757759999999994,0.07592220000000001,0.012258899999999998,0.023976400000000002,0.024887,8.5e-05,8.5e-05,8.5e-05,8.5e-05,0.02984485,0.012947,0.03281785,8.5e-05,0.00873472,0.0392431,0.0060586799999999994,0.024926399999999998,0.0122785,0.012258899999999998,8.5e-05,0.0040863,0.0,0.04010461,0.0148772,0.005813,0.050489,0.005813,0.007116,0.005813,0.005813,8.5e-05,0.0359646,0.005813,0.005813,0.012307600000000002,0.0,0.007116,0.005813,0.007116,0.012258899999999998,0.012307600000000002,0.005813,0.005813,0.005813,0.084358,0.005813,0.0359646,0.012116,0.0,0.005813,0.0049114,0.01628176,0.0273182,0.07686,0.07686,0.07686,0.08355294999999999,0.047119,0.07686
2009-12-31,0.019313,0.047979,0.0330372,0.0173727,0.058666,0.014718,0.014008050000000001,0.0185822,0.0233568,0.0281403,0.025952,0.081367,0.06846390000000001,0.017957,0.014516,0.017957,0.00922716,0.029175619999999996,0.06846390000000001,0.0053871,0.007725200000000001,-0.036632,6.3e-05,6.3e-05,6.3e-05,6.3e-05,0.00971775,-0.015631,0.038132900000000004,6.3e-05,0.0034180800000000004,0.0175151,0.00703992,0.012714,0.0023435,0.0053871,6.3e-05,0.0017957000000000001,0.0,0.03294707,0.0156436,0.026994,0.058666,0.026994,0.019994,0.026994,0.026994,6.3e-05,0.0115878,0.026994,0.026994,0.0193672,0.0,0.019994,0.026994,0.019994,0.0053871,0.0193672,0.026994,0.026994,0.026994,0.076071,0.026994,0.0115878,-0.012601,0.0,0.026994,0.0009374000000000001,0.026056489999999998,0.01400805,0.047835,0.047835,0.047835,0.0405615,0.0669,0.047835
2010-01-31,-0.035971,-0.042241,-0.04153684999999999,-0.0339147,-0.053371,-0.054216,-0.03969525,-0.0451948,-0.0428418,-0.0451762,-0.047602,-0.007117,-0.0169029,-0.041331,-0.044015,-0.041331,-0.006244100000000001,-0.04235972,-0.0169029,-0.0123993,-0.014388400000000003,0.008532,4.6e-05,4.6e-05,4.6e-05,4.6e-05,0.0008595999999999999,0.015276,-0.034691150000000004,4.6e-05,-0.00316832,-0.018648999999999995,-0.00640452,-0.025866599999999997,-0.043146,-0.0123993,4.6e-05,-0.0041331,0.0,-0.0251264,-0.0016822,0.023819,-0.053371,0.023819,0.008344,0.023819,0.023819,4.6e-05,-0.0215826,0.023819,0.023819,-0.0242496,0.0,0.008344,0.023819,0.008344,-0.0123993,-0.0242496,0.023819,0.023819,0.023819,-0.018781,0.023819,-0.0215826,0.015816,0.0,0.023819,-0.0172584,-0.05363622,-0.03969525,-0.023344,-0.023344,-0.023344,-0.0197216,-0.037006,-0.023344
2010-02-28,0.030956,0.005751,0.0332595,0.0200268,0.04367,-0.021391,-0.0041572000000000015,0.005274200000000002,0.0183618,0.016853100000000003,0.020402,-0.00741,0.009162,0.014097,-0.006788,0.014097,0.009083430000000002,0.03085016,0.009162,0.0042290999999999995,0.012382400000000002,0.002237,4.7e-05,4.7e-05,4.7e-05,4.7e-05,0.00250425,0.003734,0.0283855,4.7e-05,0.00660176,0.0228755,0.0052404,0.0078288,0.0110385,0.0042290999999999995,4.7e-05,0.0014097,0.0,0.03267628,0.0024082,0.000347,0.04367,0.000347,-0.004762,0.000347,0.000347,4.7e-05,0.0185736,0.000347,0.000347,-0.000308,0.0,-0.004762,0.000347,-0.004762,0.0042290999999999995,-0.000308,0.000347,0.000347,0.000347,0.01018,0.000347,0.0185736,0.003186,0.0,0.000347,0.0044154,0.0064715599999999995,-0.0041572,-0.015087,-0.015087,-0.015087,-0.0078399,0.001753,-0.015087
2010-03-31,0.060347,0.062858,0.05644805,0.0471429,0.071922,0.066725,0.04825960000000001,0.064151,0.0551547,0.0643122,0.061283,0.104722,0.08992530000000001,0.06193,0.063096,0.06193,0.023813280000000003,0.052274039999999994,0.08992530000000001,0.018579,0.024138800000000002,-0.005014,7.2e-05,7.2e-05,7.2e-05,7.2e-05,0.012821199999999998,-0.00123,0.0467493,7.2e-05,0.00951952,0.05005889999999999,0.00863064,0.038896799999999995,0.0269335,0.018579,7.2e-05,0.006193000000000001,0.0,0.0492258,0.0329852,0.020981,0.071922,0.020981,0.021598,0.020981,0.020981,7.2e-05,0.036208199999999996,0.020981,0.020981,0.030952800000000003,0.0,0.021598,0.020981,0.021598,0.018579,0.030952800000000003,0.020981,0.020981,0.020981,0.099917,0.020981,0.036208199999999996,0.002281,0.0,0.020981,0.0107734,0.0564317,0.0482596,0.091575,0.091575,0.091575,0.0770923,0.088695,0.091575
2010-04-30,0.01578,-0.025818,0.012861099999999999,0.0108234,0.02682,-0.023198,-0.010542200000000002,-0.006834,0.0018953999999999998,0.008922900000000001,0.002106,0.008419,0.0096534,0.00014,-0.01743,0.00014,0.011360130000000001,0.0178999,0.0096534,4.2e-05,0.006312,0.001683,9.6e-05,9.6e-05,9.6e-05,9.6e-05,-0.0094213,0.01041,0.017433,9.6e-05,0.0037748,0.022760899999999997,0.0032183999999999997,0.0012762,-0.0017665,4.2e-05,9.6e-05,1.4e-05,0.0,0.030749940000000003,0.012236200000000001,0.015718,0.02682,0.015718,0.014448,0.015718,0.015718,9.6e-05,0.009467999999999999,0.015718,0.015718,0.0093792,0.0,0.014448,0.015718,0.014448,4.2e-05,0.0093792,0.015718,0.015718,0.015718,0.010726,0.015718,0.009467999999999999,0.007586,0.0,0.015718,-0.0007066,0.00414351,-0.0105422,0.070275,0.070275,0.070275,0.041266149999999995,0.025301,0.070275
2010-05-31,-0.079848,-0.066145,-0.0717554,-0.0730089,-0.0817,-0.123951,-0.08272975,-0.0989772,-0.0852507,-0.0941813,-0.094723,-0.107934,-0.11436030000000001,-0.095788,-0.113965,-0.095788,-0.030165110000000002,-0.06043582,-0.11436030000000001,-0.0287364,-0.0319392,-0.010222,0.000125,0.000125,0.000125,0.000125,-0.02392355,0.008415,-0.053105,0.000125,-0.00928256,-0.0624072,-0.009803999999999998,-0.056436,-0.027129,-0.0287364,0.000125,-0.0095788,0.0,-0.04855058,-0.047658400000000004,-0.020439,-0.0817,-0.020439,-0.037518,-0.020439,-0.020439,0.000125,-0.0479088,-0.020439,-0.020439,-0.0340752,0.0,-0.037518,-0.020439,-0.037518,-0.0287364,-0.0340752,-0.020439,-0.020439,-0.020439,-0.127067,-0.020439,-0.0479088,0.008858,0.0,-0.020439,-0.010851600000000001,-0.06314681,-0.08272975,-0.089306,-0.089306,-0.089306,-0.07215765,-0.104841,-0.089306
2010-06-30,-0.052355,-0.02773,-0.0532532,-0.0440802,-0.064937,-0.007477,-0.0155537,-0.0162302,-0.028602000000000002,-0.0239549,-0.03178,-0.043658,-0.0761679,-0.034286,-0.009407,-0.034286,-0.014301090000000002,-0.04522006,-0.0761679,-0.0102858,-0.020942000000000002,0.014417,0.000132,0.000132,0.000132,0.000132,-0.00773675,0.015681,-0.04220905,0.000132,-0.009640560000000001,-0.039773499999999996,-0.0077924399999999994,-0.0181806,0.006218,-0.0102858,0.000132,-0.0034286,0.0,-0.054670720000000006,0.0017833999999999992,-0.004631,-0.064937,-0.004631,0.006331,-0.004631,-0.004631,0.000132,-0.031412999999999996,-0.004631,-0.004631,0.005568,0.0,0.006331,-0.004631,0.006331,-0.0102858,0.005568,-0.004631,-0.004631,-0.004631,-0.084631,-0.004631,-0.031412999999999996,0.011897,0.0,-0.004631,0.0024872,0.01038088,-0.0155537,0.046471,0.046471,0.046471,0.0478695,0.014439,0.046471
2010-07-31,0.070059,0.057251,0.06731794999999999,0.0597546,0.069383,0.116824,0.0779592,0.0841518,0.0694656,0.0734579,0.077184,0.009654,0.0770931,0.081073,0.0948,0.081073,0.026314769999999998,0.05757581,0.0770931,0.0243219,0.0280236,0.033167,0.000142,0.000142,0.000142,0.000142,0.0037457,0.010669,0.04509895,0.000142,0.01109152,0.05244419999999999,0.00832596,0.048961199999999996,0.0216605,0.0243219,0.000142,0.008107300000000001,0.0,0.04853212,0.045184,0.013621,0.069383,0.013621,0.024812,0.013621,0.013621,0.000142,0.042035399999999994,0.013621,0.013621,0.022804,0.0,0.024812,0.013621,0.024812,0.0243219,0.022804,0.013621,0.013621,0.013621,0.085659,0.013621,0.042035399999999994,0.009631,0.0,0.013621,0.0086642,0.04681821,0.0779592,0.039923,0.039923,0.039923,0.0247527,0.072722,0.039923
2010-08-31,-0.045147,-0.022331,-0.0463885,-0.0272295,-0.061217,-0.037132,-0.029618150000000003,-0.0327618,-0.032004000000000005,-0.030563700000000006,-0.03556,-0.052487,-0.0748521,-0.037335,-0.030946,-0.037335,-0.01226365,-0.04959809,-0.0748521,-0.0112005,-0.0180588,0.013782,0.000138,0.000138,0.000138,0.000138,-0.0066745,0.012868,-0.03979105,0.000138,-0.0042380000000000004,-0.031450299999999994,-0.00734604,-0.020767199999999996,-0.0136455,-0.0112005,0.000138,-0.0037335000000000003,0.0,-0.030929860000000003,-0.005878800000000001,0.004414,-0.061217,0.004414,-0.003241,0.004414,0.004414,0.000138,-0.0270882,0.004414,0.004414,-0.0057924000000000005,0.0,-0.003241,0.004414,-0.003241,-0.0112005,-0.0057924000000000005,0.004414,0.004414,0.004414,-0.083169,0.004414,-0.0270882,0.003137,0.0,0.004414,-0.0054582,-0.00589182,-0.02961815,0.014403,0.014403,0.014403,0.008747850000000001,0.002887,0.014403
2010-09-30,0.08924,0.047999,0.10375519999999999,0.0826785,0.121774,0.112803,0.07935800000000001,0.10322419999999999,0.0946287,0.1061782,0.105143,0.039228,0.12531330000000002,0.093246,0.098233,0.093246,0.02842778,0.08311067,0.12531330000000002,0.027973799999999997,0.035696,0.025977,0.000128,0.000128,0.000128,0.000128,0.0334796,0.001066,0.0791531,0.000128,0.01356336,0.059944599999999994,0.014612879999999998,0.0576174,0.045654,0.027973799999999997,0.000128,0.0093246,0.0,0.07494305,0.0427936,0.010757,0.121774,0.010757,0.020758,0.010757,0.010757,0.000128,0.053544,0.010757,0.010757,0.0450028,0.0,0.020758,0.010757,0.020758,0.027973799999999997,0.0450028,0.010757,0.010757,0.010757,0.139237,0.010757,0.053544,-0.001713,0.0,0.010757,0.0182616,0.08952449,0.079358,0.115495,0.115495,0.115495,0.12302855,0.121372,0.115495
